smiles,prompt,completion,chemdfm_text
CCCCCCCCCCCC,What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCC?,"The primary odors present in this molecule are: Chemical, Hydrocar. The sub-odors are: Alkane.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCC?
Assistant: The primary odors present in this molecule are: Chemical, Hydrocar. The sub-odors are: Alkane."
CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O,What are the primary odors and sub-odors of this molecule: CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O?,"The primary odors present in this molecule are: Woody, Soft oriental, Resinous, Grassy, Mossy woods, Dry woods. The sub-odors are: Vetiver, Woody, Cedar, Amber.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O?
Assistant: The primary odors present in this molecule are: Woody, Soft oriental, Resinous, Grassy, Mossy woods, Dry woods. The sub-odors are: Vetiver, Woody, Cedar, Amber."
c1ccc2c(c1)CC1COCOC21,What are the primary odors and sub-odors of this molecule: c1ccc2c(c1)CC1COCOC21?,"The primary odors present in this molecule are: Fecal, Earthy, Pungent, Nature, Mol, Waste, Woody, Sewery, Musty, Resinous, Sharp, Fragrant, People & animals, Floral. The sub-odors are: Earthy, Animal, Jasmine, Floral, Fecal, Musty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: c1ccc2c(c1)CC1COCOC21?
Assistant: The primary odors present in this molecule are: Fecal, Earthy, Pungent, Nature, Mol, Waste, Woody, Sewery, Musty, Resinous, Sharp, Fragrant, People & animals, Floral. The sub-odors are: Earthy, Animal, Jasmine, Floral, Fecal, Musty."
C=C(C)CCCC(C)CCOC(=O)CC(C)C,What are the primary odors and sub-odors of this molecule: C=C(C)CCCC(C)CCOC(=O)CC(C)C?,"The primary odors present in this molecule are: Fruity, Nature, Sweet, Fragrant, Floral. The sub-odors are: Rose, Fruity, Floral.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=C(C)CCCC(C)CCOC(=O)CC(C)C?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Sweet, Fragrant, Floral. The sub-odors are: Rose, Fruity, Floral."
C=CC(C)(O)CCC=C(C)CC,What are the primary odors and sub-odors of this molecule: C=CC(C)(O)CCC=C(C)CC?,"The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Nature, Water, Fresh, Green, Woody, Resinous, Citrus, Fragrant, Floral, Herbaceous. The sub-odors are: Lavender, Green, Floral, Herbal, Bergamot, Bois de rose, Fresh, Wet Air.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CC(C)(O)CCC=C(C)CC?
Assistant: The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Nature, Water, Fresh, Green, Woody, Resinous, Citrus, Fragrant, Floral, Herbaceous. The sub-odors are: Lavender, Green, Floral, Herbal, Bergamot, Bois de rose, Fresh, Wet Air."
Cc1ccccc1CCO,What are the primary odors and sub-odors of this molecule: Cc1ccccc1CCO?,"The primary odors present in this molecule are: Earthy, Pungent, Fruity, Nature, Mol, Green, Woody, Waxy, Musty, Resinous, Other, Sharp, Fragrant, Floral, Beverage. The sub-odors are: Rose, Earthy, Peony, Green, Floral, Waxy, Natural, Musty, Mimosa, Cyclamen.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: Cc1ccccc1CCO?
Assistant: The primary odors present in this molecule are: Earthy, Pungent, Fruity, Nature, Mol, Green, Woody, Waxy, Musty, Resinous, Other, Sharp, Fragrant, Floral, Beverage. The sub-odors are: Rose, Earthy, Peony, Green, Floral, Waxy, Natural, Musty, Mimosa, Cyclamen."
CCCCCCC(=O)OCCCC,What are the primary odors and sub-odors of this molecule: CCCCCCC(=O)OCCCC?,"The primary odors present in this molecule are: Non-food items, Fruity, Nature, Pine, Woody, Green, Lem, Grassy, Sweet, Spices, Fragrant, Terpenes, Beverage. The sub-odors are: Grassy, Tropical, Green, Pear, Fruity, Oily, Winey, Grassy(Green, Sharp), Licorice.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCC(=O)OCCCC?
Assistant: The primary odors present in this molecule are: Non-food items, Fruity, Nature, Pine, Woody, Green, Lem, Grassy, Sweet, Spices, Fragrant, Terpenes, Beverage. The sub-odors are: Grassy, Tropical, Green, Pear, Fruity, Oily, Winey, Grassy(Green, Sharp), Licorice."
CCCCCCC(=O)OCc1ccccc1,What are the primary odors and sub-odors of this molecule: CCCCCCC(=O)OCc1ccccc1?,"The primary odors present in this molecule are: Plants, Vegetation, Fruity, Aromatic, Nature, Woody, Resinous, Sweet, Fragrant, Dry fruit, Herbaceous. The sub-odors are: Apricot, Sage, Fruity, Herbal.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCC(=O)OCc1ccccc1?
Assistant: The primary odors present in this molecule are: Plants, Vegetation, Fruity, Aromatic, Nature, Woody, Resinous, Sweet, Fragrant, Dry fruit, Herbaceous. The sub-odors are: Apricot, Sage, Fruity, Herbal."
CCCCCCCCC(C)=O,What are the primary odors and sub-odors of this molecule: CCCCCCCCC(C)=O?,"The primary odors present in this molecule are: Fruity, Nature, Citrus, Fragrant, Floral. The sub-odors are: Peach, Floral, Orange.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCC(C)=O?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Citrus, Fragrant, Floral. The sub-odors are: Peach, Floral, Orange."
CCCCCCCCCCCCCCCCOC(=O)C(C)O,What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCCCCCCOC(=O)C(C)O?,"The primary odors present in this molecule are: Bakery, Caramel, Dairy. The sub-odors are: Buttery.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCCCCCCOC(=O)C(C)O?
Assistant: The primary odors present in this molecule are: Bakery, Caramel, Dairy. The sub-odors are: Buttery."
CC12CCC(C3(CCCC3)C1=O)C2(C)C,What are the primary odors and sub-odors of this molecule: CC12CCC(C3(CCCC3)C1=O)C2(C)C?,"The primary odors present in this molecule are: Plants, Vegetation, Aromatic, Woody, Resinous, Grassy, Fragrant, Herbaceous. The sub-odors are: Vetiver, Woody, Herbal, Clary sage.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC12CCC(C3(CCCC3)C1=O)C2(C)C?
Assistant: The primary odors present in this molecule are: Plants, Vegetation, Aromatic, Woody, Resinous, Grassy, Fragrant, Herbaceous. The sub-odors are: Vetiver, Woody, Herbal, Clary sage."
CCCCCCCCC(OCC)OCC,What are the primary odors and sub-odors of this molecule: CCCCCCCCC(OCC)OCC?,"The primary odors present in this molecule are: Nature, Chemical, Hydrocar, Fragrant, Floral. The sub-odors are: Rose, Aldehydic, Floral.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCC(OCC)OCC?
Assistant: The primary odors present in this molecule are: Nature, Chemical, Hydrocar, Fragrant, Floral. The sub-odors are: Rose, Aldehydic, Floral."
CCCCOC(=O)c1ccccc1O,What are the primary odors and sub-odors of this molecule: CCCCOC(=O)c1ccccc1O?,"The primary odors present in this molecule are: Alcohol, Vegetation, Aromatic, Nature, Medicinal, Woody, Minty, Phenolic, Resinous, Chemical, Hydrocar, Fragrant, Floral, Herbaceous. The sub-odors are: Medicinal, Herbal, Floral, Orchid, Plant.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCOC(=O)c1ccccc1O?
Assistant: The primary odors present in this molecule are: Alcohol, Vegetation, Aromatic, Nature, Medicinal, Woody, Minty, Phenolic, Resinous, Chemical, Hydrocar, Fragrant, Floral, Herbaceous. The sub-odors are: Medicinal, Herbal, Floral, Orchid, Plant."
CC(S)c1cccs1,What are the primary odors and sub-odors of this molecule: CC(S)c1cccs1?,"The primary odors present in this molecule are: Chemical, Sickening, Other, Hydrocar. The sub-odors are: Strong, Mercaptan.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(S)c1cccs1?
Assistant: The primary odors present in this molecule are: Chemical, Sickening, Other, Hydrocar. The sub-odors are: Strong, Mercaptan."
CC(C)C1=CCC(C(=O)O)CC1,What are the primary odors and sub-odors of this molecule: CC(C)C1=CCC(C(=O)O)CC1?,"The primary odors present in this molecule are: Rancid, Food, Pungent, Putrid, Sharp, Spices, People & animals, Microbiological. The sub-odors are: Sweaty, Cumin, Spices, Animal.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)C1=CCC(C(=O)O)CC1?
Assistant: The primary odors present in this molecule are: Rancid, Food, Pungent, Putrid, Sharp, Spices, People & animals, Microbiological. The sub-odors are: Sweaty, Cumin, Spices, Animal."
CCOC(=O)C(O)Cc1ccccc1,What are the primary odors and sub-odors of this molecule: CCOC(=O)C(O)Cc1ccccc1?,The primary odors present in this molecule are: Nutty. The sub-odors are: Nutty.,"[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCOC(=O)C(O)Cc1ccccc1?
Assistant: The primary odors present in this molecule are: Nutty. The sub-odors are: Nutty."
CC1=CCC(C(C)CCO)CC1,What are the primary odors and sub-odors of this molecule: CC1=CCC(C(C)CCO)CC1?,"The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Lemon, Clean, Fresh, Woody, Resinous, Sweet, Fragrant, Floral, Herbaceous. The sub-odors are: Rose, Citrus, Herbal, Fresh, Warm, Sweet, Clean.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1=CCC(C(C)CCO)CC1?
Assistant: The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Lemon, Clean, Fresh, Woody, Resinous, Sweet, Fragrant, Floral, Herbaceous. The sub-odors are: Rose, Citrus, Herbal, Fresh, Warm, Sweet, Clean."
CC1CC(C)(C)CC(=O)O1,What are the primary odors and sub-odors of this molecule: CC1CC(C)(C)CC(=O)O1?,"The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Lemon, Bitter, Nutty, Woody, Resinous, Fragrant, Dry fruit, Floral, Herbaceous. The sub-odors are: Nutty, Citrus, Walnut, Herbal, Saffron, Bitter.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1CC(C)(C)CC(=O)O1?
Assistant: The primary odors present in this molecule are: Vegetation, Fruity, Aromatic, Lemon, Bitter, Nutty, Woody, Resinous, Fragrant, Dry fruit, Floral, Herbaceous. The sub-odors are: Nutty, Citrus, Walnut, Herbal, Saffron, Bitter."
CC(C)CCOC(=O)CCc1ccco1,What are the primary odors and sub-odors of this molecule: CC(C)CCOC(=O)CCc1ccco1?,"The primary odors present in this molecule are: Caramel, Pungent, Fruity, Nature, Lemon, Green, Sharp, Sweet, Fragrant, Dry fruit, Floral. The sub-odors are: Rose, Apple, Raisin, Green, Floral, Fruity, Sour, Sweet, Caramel.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)CCOC(=O)CCc1ccco1?
Assistant: The primary odors present in this molecule are: Caramel, Pungent, Fruity, Nature, Lemon, Green, Sharp, Sweet, Fragrant, Dry fruit, Floral. The sub-odors are: Rose, Apple, Raisin, Green, Floral, Fruity, Sour, Sweet, Caramel."
CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C,What are the primary odors and sub-odors of this molecule: CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C?,"The primary odors present in this molecule are: Dairy, Fresh, Woody, Resinous, Grassy, Sweet, Fragrant, Floral. The sub-odors are: Muguet, Woody, Lily, Milky, Fresh, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C?
Assistant: The primary odors present in this molecule are: Dairy, Fresh, Woody, Resinous, Grassy, Sweet, Fragrant, Floral. The sub-odors are: Muguet, Woody, Lily, Milky, Fresh, Sweet."
CCCCCCCCOC(=O)CCCCCCC,What are the primary odors and sub-odors of this molecule: CCCCCCCCOC(=O)CCCCCCC?,"The primary odors present in this molecule are: Non-food items, Fruity, Nature, Sweet, Fragrant. The sub-odors are: Fruity, Oily, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCOC(=O)CCCCCCC?
Assistant: The primary odors present in this molecule are: Non-food items, Fruity, Nature, Sweet, Fragrant. The sub-odors are: Fruity, Oily, Sweet."
CCCCCCCCC(=O)OC,What are the primary odors and sub-odors of this molecule: CCCCCCCCC(=O)OC?,"The primary odors present in this molecule are: Fruity, Nature, Nutty, Waxy, Sweet, Fragrant, Beverage. The sub-odors are: Nutty, Tropical, Pear, Waxy, Fruity, Winey, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCC(=O)OC?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Nutty, Waxy, Sweet, Fragrant, Beverage. The sub-odors are: Nutty, Tropical, Pear, Waxy, Fruity, Winey, Sweet."
CC1=CCC2CC1C2(C)C,What are the primary odors and sub-odors of this molecule: CC1=CCC2CC1C2(C)C?,"The primary odors present in this molecule are: Oriental, Mol, Minty, Musty, Fragrant, Lem, Sickening, Earthy, Lemon, Terpenes, Pungent, Vegetation, Aromatic, Nose Feel, Fresh, Resinous, Plants, Herbaceous, Woody, Non-citrus fruity, Grassy, Sharp, Sweet, Pine. The sub-odors are: Earthy, Woody, Resin, Cool, Turpentine, Terpenic, Pine, Herbal, Fresh, Camphor, Warm, Sweet, Minty, Aromatic, Musty, Sharp.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1=CCC2CC1C2(C)C?
Assistant: The primary odors present in this molecule are: Oriental, Mol, Minty, Musty, Fragrant, Lem, Sickening, Earthy, Lemon, Terpenes, Pungent, Vegetation, Aromatic, Nose Feel, Fresh, Resinous, Plants, Herbaceous, Woody, Non-citrus fruity, Grassy, Sharp, Sweet, Pine. The sub-odors are: Earthy, Woody, Resin, Cool, Turpentine, Terpenic, Pine, Herbal, Fresh, Camphor, Warm, Sweet, Minty, Aromatic, Musty, Sharp."
CCCCCCCCCCCCCCCCCC(=O)OCCCC,What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCCCCCCCC(=O)OCCCC?,The primary odors present in this molecule are: Non-food items. The sub-odors are: Oily.,"[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCCCCCCCC(=O)OCCCC?
Assistant: The primary odors present in this molecule are: Non-food items. The sub-odors are: Oily."
c1ccc2ncccc2c1,What are the primary odors and sub-odors of this molecule: c1ccc2ncccc2c1?,"The primary odors present in this molecule are: Septic, Fuel, Hydrocarbo, Mol, Minty, Musty, Chemical, Tobacco smoke, Earthy, Sulp, Solvent, Hydrocar, Dry woods, Pungent, Phenolic, Resinous, Gas Station, Herbaceous, Alcohol, Medicinal, Woody, Sharp, Marshy. The sub-odors are: Earthy, Medicinal, Moldy, Tobacco, Musty, Rubbery.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: c1ccc2ncccc2c1?
Assistant: The primary odors present in this molecule are: Septic, Fuel, Hydrocarbo, Mol, Minty, Musty, Chemical, Tobacco smoke, Earthy, Sulp, Solvent, Hydrocar, Dry woods, Pungent, Phenolic, Resinous, Gas Station, Herbaceous, Alcohol, Medicinal, Woody, Sharp, Marshy. The sub-odors are: Earthy, Medicinal, Moldy, Tobacco, Musty, Rubbery."
O=CC=Cc1ccccc1,What are the primary odors and sub-odors of this molecule: O=CC=Cc1ccccc1?,"The primary odors present in this molecule are: Soft floral, Caramel, Food, Oriental, Spices, Aromatic, Balsamic, Hydrocarbo, Woody, Minty, Non-citrus fruity, Solvent, Resinous, Chemical, Sweet, Hydrocar, Fragrant. The sub-odors are: Sweet, Paint, Spices, Cinnamyl, Honey, Balsamic, Aldehydic, Warm, Cassia, Clove, Candy, Aromatic, Resin, Powdery.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: O=CC=Cc1ccccc1?
Assistant: The primary odors present in this molecule are: Soft floral, Caramel, Food, Oriental, Spices, Aromatic, Balsamic, Hydrocarbo, Woody, Minty, Non-citrus fruity, Solvent, Resinous, Chemical, Sweet, Hydrocar, Fragrant. The sub-odors are: Sweet, Paint, Spices, Cinnamyl, Honey, Balsamic, Aldehydic, Warm, Cassia, Clove, Candy, Aromatic, Resin, Powdery."
CCC=CCCCCCC=O,What are the primary odors and sub-odors of this molecule: CCC=CCCCCCC=O?,"The primary odors present in this molecule are: Fruity, Vegetables, Lemon, Chemical, Hydrocar, Fragrant. The sub-odors are: Cucumber, Aldehydic, Citrus.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC=CCCCCCC=O?
Assistant: The primary odors present in this molecule are: Fruity, Vegetables, Lemon, Chemical, Hydrocar, Fragrant. The sub-odors are: Cucumber, Aldehydic, Citrus."
C=CCCCCN=C=S,What are the primary odors and sub-odors of this molecule: C=CCCCCN=C=S?,"The primary odors present in this molecule are: Pungent, Fruity, Nose Feel, Vegetables, Foul, Green, Sharp, Fragrant, Sickening. The sub-odors are: Green, Wasabi, Pungent.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CCCCCN=C=S?
Assistant: The primary odors present in this molecule are: Pungent, Fruity, Nose Feel, Vegetables, Foul, Green, Sharp, Fragrant, Sickening. The sub-odors are: Green, Wasabi, Pungent."
CCCCCC(C)O,What are the primary odors and sub-odors of this molecule: CCCCCC(C)O?,"The primary odors present in this molecule are: Vegetables, Mol, Musty, Fragrant, Lem, Earthy, Fruity, Lemon, Terpenes, Non-food items, Dairy, Pungent, Aromatic, Vegetation, Fresh, Resinous, Citrus, Herbaceous, Nature, Green, Woody, Sharp, Sweet, Floral, Pine. The sub-odors are: Mushroom, Earthy, Cheese, Green, Moldy, Herbal, Floral, Fresh, Fruity, Oily, Lemon, Sweet, Musty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCC(C)O?
Assistant: The primary odors present in this molecule are: Vegetables, Mol, Musty, Fragrant, Lem, Earthy, Fruity, Lemon, Terpenes, Non-food items, Dairy, Pungent, Aromatic, Vegetation, Fresh, Resinous, Citrus, Herbaceous, Nature, Green, Woody, Sharp, Sweet, Floral, Pine. The sub-odors are: Mushroom, Earthy, Cheese, Green, Moldy, Herbal, Floral, Fresh, Fruity, Oily, Lemon, Sweet, Musty."
CCCCCCCCC1CCCC(=O)O1,What are the primary odors and sub-odors of this molecule: CCCCCCCCC1CCCC(=O)O1?,"The primary odors present in this molecule are: Caramel, Earthy, Non-food items, Dairy, Pungent, Mol, Woody, Musty, Resinous, Sharp, Bakery. The sub-odors are: Earthy, Dairy, Moldy, Milky, Buttery, Creamy, Oily, Musty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCC1CCCC(=O)O1?
Assistant: The primary odors present in this molecule are: Caramel, Earthy, Non-food items, Dairy, Pungent, Mol, Woody, Musty, Resinous, Sharp, Bakery. The sub-odors are: Earthy, Dairy, Moldy, Milky, Buttery, Creamy, Oily, Musty."
