smiles,prompt,completion,chemdfm_text
CC(=O)OCC=C(C)CCC=C(C)C,What are the primary odors and sub-odors of this molecule: CC(=O)OCC=C(C)CCC=C(C)C?,"The primary odors present in this molecule are: Vegetables, Minty, Cleaning materials, Fragrant, Lem, Caramel, Fruity, Lemon, Terpenes, Non-food items, Vegetation, Aromatic, Resinous, Citrus, Herbaceous, Nature, Chocolate, Green, Woody, Waxy, Sweet, Dry fruit, Floral, Pine. The sub-odors are: Blossom, Green, Chocolate, Herbal, Floral, Sweet, Rose, Apple, Pear, Orange, Apricot, Grapefruit, Citrus, Tropical, Honey, Waxy, Fruity, Oily, Grape, Lavender, Cool, Limonene, Lemon, Peach, Raspberry.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)OCC=C(C)CCC=C(C)C?
Assistant: The primary odors present in this molecule are: Vegetables, Minty, Cleaning materials, Fragrant, Lem, Caramel, Fruity, Lemon, Terpenes, Non-food items, Vegetation, Aromatic, Resinous, Citrus, Herbaceous, Nature, Chocolate, Green, Woody, Waxy, Sweet, Dry fruit, Floral, Pine. The sub-odors are: Blossom, Green, Chocolate, Herbal, Floral, Sweet, Rose, Apple, Pear, Orange, Apricot, Grapefruit, Citrus, Tropical, Honey, Waxy, Fruity, Oily, Grape, Lavender, Cool, Limonene, Lemon, Peach, Raspberry."
CCCCCCCC=Nc1ccccc1C(=O)OC,What are the primary odors and sub-odors of this molecule: CCCCCCCC=Nc1ccccc1C(=O)OC?,"The primary odors present in this molecule are: Non-food items, Fruity, Nature, Fresh, Fragrant, Floral. The sub-odors are: Fresh, Oily, Floral, Grape.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCC=Nc1ccccc1C(=O)OC?
Assistant: The primary odors present in this molecule are: Non-food items, Fruity, Nature, Fresh, Fragrant, Floral. The sub-odors are: Fresh, Oily, Floral, Grape."
CCCCC(O)C(C)CCC,What are the primary odors and sub-odors of this molecule: CCCCC(O)C(C)CCC?,"The primary odors present in this molecule are: Food, Vegetation, Aromatic, Woody, Resinous, Spices, Fragrant, Herbaceous. The sub-odors are: Spices, Herbal.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC(O)C(C)CCC?
Assistant: The primary odors present in this molecule are: Food, Vegetation, Aromatic, Woody, Resinous, Spices, Fragrant, Herbaceous. The sub-odors are: Spices, Herbal."
COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C,What are the primary odors and sub-odors of this molecule: COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C?,"The primary odors present in this molecule are: Pungent, Vegetation, Fruity, Nose Feel, Lemon, Fresh, Woody, Lem, Resinous, Grassy, Sharp, Fragrant, Terpenes, Pine, Sickening. The sub-odors are: Woody, Grassy, Citrus, Fresh, Weed, Grassy(Green, Sharp), Sharp.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C?
Assistant: The primary odors present in this molecule are: Pungent, Vegetation, Fruity, Nose Feel, Lemon, Fresh, Woody, Lem, Resinous, Grassy, Sharp, Fragrant, Terpenes, Pine, Sickening. The sub-odors are: Woody, Grassy, Citrus, Fresh, Weed, Grassy(Green, Sharp), Sharp."
CCc1ccc(O)c(OC)c1,What are the primary odors and sub-odors of this molecule: CCc1ccc(O)c(OC)c1?,"The primary odors present in this molecule are: Smokey, Minty, Chemical, Fragrant, Bakery, Sickening, Food, Hydrocar, Non-vegetarian, People & animals, Aromatic, Phenolic, Resinous, Spices, Alcohol, Medicinal, Woody, Grassy, Sweet. The sub-odors are: Sweet (Medicinal), Sweet, Woody, Smokey, Meaty, Spices, Medicinal, Bacon, Phenolic, Clove.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCc1ccc(O)c(OC)c1?
Assistant: The primary odors present in this molecule are: Smokey, Minty, Chemical, Fragrant, Bakery, Sickening, Food, Hydrocar, Non-vegetarian, People & animals, Aromatic, Phenolic, Resinous, Spices, Alcohol, Medicinal, Woody, Grassy, Sweet. The sub-odors are: Sweet (Medicinal), Sweet, Woody, Smokey, Meaty, Spices, Medicinal, Bacon, Phenolic, Clove."
C=CC1(C)CCC(C(C)(C)OC(C)=O)O1,What are the primary odors and sub-odors of this molecule: C=CC1(C)CCC(C(C)(C)OC(C)=O)O1?,"The primary odors present in this molecule are: Fruity, Nature, Woody, Resinous, Grassy, Sweet, Fragrant. The sub-odors are: Woody, Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CC1(C)CCC(C(C)(C)OC(C)=O)O1?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Woody, Resinous, Grassy, Sweet, Fragrant. The sub-odors are: Woody, Fruity."
CSc1cnccn1,What are the primary odors and sub-odors of this molecule: CSc1cnccn1?,"The primary odors present in this molecule are: Septic, Popcorn, Nature, Sulp, Nutty, Hydrocar, Cabbage, Chemical, Marshy, Sulphur, Sickening. The sub-odors are: Nutty, Ether, Sulphurous, Corn.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CSc1cnccn1?
Assistant: The primary odors present in this molecule are: Septic, Popcorn, Nature, Sulp, Nutty, Hydrocar, Cabbage, Chemical, Marshy, Sulphur, Sickening. The sub-odors are: Nutty, Ether, Sulphurous, Corn."
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,What are the primary odors and sub-odors of this molecule: CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C?,"The primary odors present in this molecule are: Ambrosial, Nature, Chemical, Sweet, Hydrocar, Fragrant, Floral. The sub-odors are: Sweet, Ether, Floral, Musk.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C?
Assistant: The primary odors present in this molecule are: Ambrosial, Nature, Chemical, Sweet, Hydrocar, Fragrant, Floral. The sub-odors are: Sweet, Ether, Floral, Musk."
CCCCCCCCC(=O)OCCC,What are the primary odors and sub-odors of this molecule: CCCCCCCCC(=O)OCCC?,"The primary odors present in this molecule are: Rancid, Fruity, Putrid, Foul, Microbiological. The sub-odors are: Yeasty, Melon, Fermented.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCC(=O)OCCC?
Assistant: The primary odors present in this molecule are: Rancid, Fruity, Putrid, Foul, Microbiological. The sub-odors are: Yeasty, Melon, Fermented."
CCCCCCCCCCCCCC(=O)OC,What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCCCC(=O)OC?,"The primary odors present in this molecule are: Waxy, Caramel. The sub-odors are: Waxy, Honey.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCCCCCCCC(=O)OC?
Assistant: The primary odors present in this molecule are: Waxy, Caramel. The sub-odors are: Waxy, Honey."
CCCC(CC(=O)OC)OC(C)=O,What are the primary odors and sub-odors of this molecule: CCCC(CC(=O)OC)OC(C)=O?,"The primary odors present in this molecule are: Fruity, Nature, Vegetables, Green, Sweet, Fragrant. The sub-odors are: Green, Lettuce, Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC(CC(=O)OC)OC(C)=O?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Vegetables, Green, Sweet, Fragrant. The sub-odors are: Green, Lettuce, Fruity."
C=CC(O)CC,What are the primary odors and sub-odors of this molecule: C=CC(O)CC?,"The primary odors present in this molecule are: Caramel, Food, Pungent, Dairy, Fruity, Nature, Nose Feel, Vegetables, Foul, Green, Chemical, Sharp, Sweet, Hydrocar, Fragrant, Bakery, Floral, Sickening. The sub-odors are: Ether, Chrysanthemum, Tropical, Green, Pungent, Radish, Horseradish, Buttery, Vegetable, Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CC(O)CC?
Assistant: The primary odors present in this molecule are: Caramel, Food, Pungent, Dairy, Fruity, Nature, Nose Feel, Vegetables, Foul, Green, Chemical, Sharp, Sweet, Hydrocar, Fragrant, Bakery, Floral, Sickening. The sub-odors are: Ether, Chrysanthemum, Tropical, Green, Pungent, Radish, Horseradish, Buttery, Vegetable, Fruity."
CCCCCCCC(C)O,What are the primary odors and sub-odors of this molecule: CCCCCCCC(C)O?,"The primary odors present in this molecule are: Dairy, Fruity, Nature, Vegetables, Lemon, Green, Waxy, Citrus, Sweet, Fragrant. The sub-odors are: Citrus, Cheese, Green, Cucumber, Waxy, Fruity, Creamy, Melon, Orange.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCC(C)O?
Assistant: The primary odors present in this molecule are: Dairy, Fruity, Nature, Vegetables, Lemon, Green, Waxy, Citrus, Sweet, Fragrant. The sub-odors are: Citrus, Cheese, Green, Cucumber, Waxy, Fruity, Creamy, Melon, Orange."
CC12C=CC(CC1)C(C)(C)O2,What are the primary odors and sub-odors of this molecule: CC12C=CC(CC1)C(C)(C)O2?,"The primary odors present in this molecule are: Fruity, Vegetables, Lemon, Lem, Citrus, Sweet, Terpenes, Pine. The sub-odors are: Lemon, Minty.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC12C=CC(CC1)C(C)(C)O2?
Assistant: The primary odors present in this molecule are: Fruity, Vegetables, Lemon, Lem, Citrus, Sweet, Terpenes, Pine. The sub-odors are: Lemon, Minty."
CCOC(=O)C(=Cc1ccccc1)C(C)=O,What are the primary odors and sub-odors of this molecule: CCOC(=O)C(=Cc1ccccc1)C(C)=O?,"The primary odors present in this molecule are: Fruity, Nature, Balsamic, Sweet, Fragrant. The sub-odors are: Balsamic, Fruity, Tropical.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCOC(=O)C(=Cc1ccccc1)C(C)=O?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Balsamic, Sweet, Fragrant. The sub-odors are: Balsamic, Fruity, Tropical."
CCCCOC(C)OCCCC,What are the primary odors and sub-odors of this molecule: CCCCOC(C)OCCCC?,"The primary odors present in this molecule are: Vegetation, Fruity, Nature, Green, Microbial, Fragrant, Floral. The sub-odors are: Rose, Green, Floral, Algae, Weed, Sea.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCOC(C)OCCCC?
Assistant: The primary odors present in this molecule are: Vegetation, Fruity, Nature, Green, Microbial, Fragrant, Floral. The sub-odors are: Rose, Green, Floral, Algae, Weed, Sea."
CSCc1ccccc1,What are the primary odors and sub-odors of this molecule: CSCc1ccccc1?,"The primary odors present in this molecule are: Burnt, Restaurant, Non-vegetarian, Bakery, Sickening. The sub-odors are: Roasted, Burnt, Chicken, Beefy, Pork, Lamb.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CSCc1ccccc1?
Assistant: The primary odors present in this molecule are: Burnt, Restaurant, Non-vegetarian, Bakery, Sickening. The sub-odors are: Roasted, Burnt, Chicken, Beefy, Pork, Lamb."
CCCCC(C)O,What are the primary odors and sub-odors of this molecule: CCCCC(C)O?,"The primary odors present in this molecule are: Vegetables, Hydrocarbo, Mol, Musty, Chemical, Fragrant, Lem, Earthy, Fruity, Solvent, Hydrocar, Terpenes, Non-food items, Pungent, Nose Feel, Resinous, Beverage, Nature, Woody, Green, Metallic, Grassy, Sharp, Sweet, Pine. The sub-odors are: Mushroom, Earthy, Metallic, Grassy, Terpenic, Green, Ripe, Astringent, Dusty, Berry, Fruity, Oily, Winey, Cauliflower, Musty, Chemical.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC(C)O?
Assistant: The primary odors present in this molecule are: Vegetables, Hydrocarbo, Mol, Musty, Chemical, Fragrant, Lem, Earthy, Fruity, Solvent, Hydrocar, Terpenes, Non-food items, Pungent, Nose Feel, Resinous, Beverage, Nature, Woody, Green, Metallic, Grassy, Sharp, Sweet, Pine. The sub-odors are: Mushroom, Earthy, Metallic, Grassy, Terpenic, Green, Ripe, Astringent, Dusty, Berry, Fruity, Oily, Winey, Cauliflower, Musty, Chemical."
CC=C(C)C(=O)OC,What are the primary odors and sub-odors of this molecule: CC=C(C)C(=O)OC?,"The primary odors present in this molecule are: Chemical, Beverage, Hydrocar. The sub-odors are: Ether, Rummy.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC=C(C)C(=O)OC?
Assistant: The primary odors present in this molecule are: Chemical, Beverage, Hydrocar. The sub-odors are: Ether, Rummy."
COCCc1ccccc1,What are the primary odors and sub-odors of this molecule: COCCc1ccccc1?,"The primary odors present in this molecule are: Fruity, Nature, Nose Feel, Green, Metallic, Fragrant, Floral. The sub-odors are: Rose, Metallic, Chrysanthemum, Jasmine, Green, Floral.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: COCCc1ccccc1?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Nose Feel, Green, Metallic, Fragrant, Floral. The sub-odors are: Rose, Metallic, Chrysanthemum, Jasmine, Green, Floral."
CCCCC=CC1OC(=O)CC1C,What are the primary odors and sub-odors of this molecule: CCCCC=CC1OC(=O)CC1C?,"The primary odors present in this molecule are: Dairy, Fruity, Green, Nutty, Chemical, Hydrocar, Fragrant, Microbiological. The sub-odors are: Milky, Nutty, Green, Lactonic.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC=CC1OC(=O)CC1C?
Assistant: The primary odors present in this molecule are: Dairy, Fruity, Green, Nutty, Chemical, Hydrocar, Fragrant, Microbiological. The sub-odors are: Milky, Nutty, Green, Lactonic."
C=C1CCCC(C)(C)C1C(=O)C=CC,What are the primary odors and sub-odors of this molecule: C=C1CCCC(C)(C)C1C(=O)C=CC?,"The primary odors present in this molecule are: Fruity, Nature, Cooked, Green, Sweet, Fragrant, Dry woods, Floral, Herbaceous, Tobacco smoke. The sub-odors are: Rose, Apple, Cooked, Green, Floral, Plum, Fruity, Tobacco.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=C1CCCC(C)(C)C1C(=O)C=CC?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Cooked, Green, Sweet, Fragrant, Dry woods, Floral, Herbaceous, Tobacco smoke. The sub-odors are: Rose, Apple, Cooked, Green, Floral, Plum, Fruity, Tobacco."
O=C(O)c1ccc(O)c(O)c1,What are the primary odors and sub-odors of this molecule: O=C(O)c1ccc(O)c(O)c1?,"The primary odors present in this molecule are: Balsamic, Medicinal, Woody, Phenolic, Other. The sub-odors are: Balsamic, Mild, Phenolic.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: O=C(O)c1ccc(O)c(O)c1?
Assistant: The primary odors present in this molecule are: Balsamic, Medicinal, Woody, Phenolic, Other. The sub-odors are: Balsamic, Mild, Phenolic."
COC(C)(C)CCCC(C)CC=O,What are the primary odors and sub-odors of this molecule: COC(C)(C)CCCC(C)CC=O?,"The primary odors present in this molecule are: Fruity, Nature, Fresh, Sweet, Fragrant, Floral. The sub-odors are: Lily, Floral, Fresh, Melon, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: COC(C)(C)CCCC(C)CC=O?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Fresh, Sweet, Fragrant, Floral. The sub-odors are: Lily, Floral, Fresh, Melon, Sweet."
CCCCC(=O)c1ccccc1,What are the primary odors and sub-odors of this molecule: CCCCC(=O)c1ccccc1?,"The primary odors present in this molecule are: Balsamic, Vegetation. The sub-odors are: Balsamic, Root, Valerian root.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC(=O)c1ccccc1?
Assistant: The primary odors present in this molecule are: Balsamic, Vegetation. The sub-odors are: Balsamic, Root, Valerian root."
CCC(=O)OCC=C(C)CCC=C(C)C,What are the primary odors and sub-odors of this molecule: CCC(=O)OCC=C(C)CCC=C(C)C?,"The primary odors present in this molecule are: Soft floral, Food, Caramel, Fruity, Nature, Fresh, Green, Waxy, Chemical, Sweet, Hydrocar, Fragrant, Floral. The sub-odors are: Rose, Sweet, Tropical, Honey, Green, Floral, Berry, Fresh, Waxy, Fruity, Vegetable, Jammy, Tutty-Fruity, Powdery.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(=O)OCC=C(C)CCC=C(C)C?
Assistant: The primary odors present in this molecule are: Soft floral, Food, Caramel, Fruity, Nature, Fresh, Green, Waxy, Chemical, Sweet, Hydrocar, Fragrant, Floral. The sub-odors are: Rose, Sweet, Tropical, Honey, Green, Floral, Berry, Fresh, Waxy, Fruity, Vegetable, Jammy, Tutty-Fruity, Powdery."
Cc1ccc(C(C)C=O)cc1,What are the primary odors and sub-odors of this molecule: Cc1ccc(C(C)C=O)cc1?,"The primary odors present in this molecule are: Soft floral, Vegetation, Fruity, Aromatic, Nature, Woody, Green, Resinous, Grassy, Sweet, Fragrant, Floral, Herbaceous. The sub-odors are: Woody, Green, Herbal, Floral, Sweet, Powdery.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: Cc1ccc(C(C)C=O)cc1?
Assistant: The primary odors present in this molecule are: Soft floral, Vegetation, Fruity, Aromatic, Nature, Woody, Green, Resinous, Grassy, Sweet, Fragrant, Floral, Herbaceous. The sub-odors are: Woody, Green, Herbal, Floral, Sweet, Powdery."
CC1=CCC(C(C)C)=CC1,What are the primary odors and sub-odors of this molecule: CC1=CCC(C(C)C)=CC1?,"The primary odors present in this molecule are: Vegetables, Fuel, Hydrocarbo, Cleaning materials, Chemical, Fragrant, Lem, Fruity, Lemon, Solvent, Hydrocar, Terpenes, Non-food items, Vegetation, Aromatic, Resinous, Citrus, Gas Station, Plants, Herbaceous, Woody, Grassy, Sweet, Pine. The sub-odors are: Gasoline, Woody, Citrus, Tropical, Terpenic, Turpentine, Herbal, Limonene, Oily, Lemon, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1=CCC(C(C)C)=CC1?
Assistant: The primary odors present in this molecule are: Vegetables, Fuel, Hydrocarbo, Cleaning materials, Chemical, Fragrant, Lem, Fruity, Lemon, Solvent, Hydrocar, Terpenes, Non-food items, Vegetation, Aromatic, Resinous, Citrus, Gas Station, Plants, Herbaceous, Woody, Grassy, Sweet, Pine. The sub-odors are: Gasoline, Woody, Citrus, Tropical, Terpenic, Turpentine, Herbal, Limonene, Oily, Lemon, Sweet."
